@relation eclipse-jhawk-smote

@attribute id numeric
@attribute COMP numeric
@attribute NOCL numeric
@attribute NOS numeric
@attribute HLTH numeric
@attribute HVOC numeric
@attribute HEFF numeric
@attribute HBUG numeric
@attribute CREF numeric
@attribute XMET numeric
@attribute LMET numeric
@attribute NLOC numeric
@attribute NOC numeric
@attribute NOA numeric
@attribute MOD numeric
@attribute HDIF numeric
@attribute VDEC numeric
@attribute EXCT numeric
@attribute EXCR numeric
@attribute CAST numeric
@attribute TDN numeric
@attribute HVOL numeric
@attribute NAND numeric
@attribute VREF numeric
@attribute MDN numeric
@attribute NOPR numeric
@attribute NEXP numeric
@attribute LOOP numeric
@attribute defective {0,1}

@data
1289,6,2,17,175,60,19400.89,0.34,6,2,3,30,2,0,1,18.77,5,0,0,1,5,1033.71,81,33,5,94,25,0,0
1290,5,2,16,158,57,15525.36,0.31,5,1,3,27,2,0,1,16.85,5,0,0,1,4,921.6,73,28,4,85,21,0,0
1291,1,0,3,14,10,139.52,0.2,0,0,2,4,0,0,1,3,0,0,0,0,0,46.51,6,2,0,8,1,0,0
1292,1,0,3,14,10,139.52,0.2,0,0,2,4,0,0,1,3,0,0,0,0,0,46.51,6,2,0,8,1,0,0
1293,1,1,4,28,17,661.26,0.4,0,0,1,5,1,0,1,5.78,0,0,0,0,0,114.45,13,7,0,15,4,0,0
1294,2,2,5,35,20,1134.51,0.5,0,0,1,7,2,0,1,7.5,0,0,0,0,1,151.27,15,6,1,20,4,0,0
1295,2,0,4,19,12,238.4,0.2,0,0,3,6,0,0,1,3.5,0,0,0,0,1,68.11,7,2,1,12,2,0,0
1296,2,0,5,26,15,488.85,0.3,0,0,3,7,0,0,1,4.81,0,0,0,0,1,101.58,11,5,1,15,4,0,0
1297,2,0,3,23,15,462.13,0.3,0,0,3,4,0,0,1,5.14,0,0,0,0,0,89.86,9,4,0,14,4,0,0
1298,1,1,4,23,15,393.13,0.3,0,0,1,5,1,0,1,4.38,0,0,0,0,0,89.86,10,4,0,13,2,0,0
1299,2,0,6,34,20,783.71,0.5,0,0,5,8,0,0,1,5.33,1,0,0,0,1,146.95,16,7,1,18,7,0,0
1300,79,22,239,1378,180,427245.4,3.44,1,0,7,369,22,1,1,41.38,3,0,0,0,40,10323.77,538,354,3,840,300,0,1
1301,3,0,7,50,27,2282.35,0.8,1,0,2,10,0,1,1,9.6,1,0,0,1,2,237.74,24,13,2,26,8,0,0
1303,1,0,2,22,16,410.67,0.3,2,1,0,3,0,3,1,4.67,0,0,0,0,0,88,12,3,0,10,4,0,0
1304,1,0,2,19,14,325.53,0.2,2,1,0,3,0,2,1,4.5,0,0,0,0,0,72.34,9,2,0,10,3,0,0
1305,1,0,2,23,15,471.76,0.3,2,1,0,6,0,3,1,5.25,0,0,0,0,0,89.86,12,3,0,11,4,0,0
1306,1,0,6,63,26,2683.66,0.1,5,4,1,12,0,3,1,9.6,0,0,0,0,0,296.13,29,16,0,34,21,0,0
1307,17,0,56,484,83,107644.8,1.3,5,3,4,75,0,2,1,34.89,4,0,0,0,15,3085.52,206,137,5,278,106,0,0
1308,1,0,6,54,25,1922.56,0.8,5,4,1,12,0,2,1,7.67,0,0,0,0,0,250.77,23,12,0,31,17,0,0
1309,1,0,6,46,22,1244.48,0.7,4,0,1,7,0,3,1,6.7,1,0,0,1,0,205.13,26,8,0,20,7,0,0
1310,1,3,7,42,22,874.5,0.6,1,0,1,8,1,0,1,4.67,1,0,0,1,0,187.3,20,6,0,22,5,0,0
1311,2,2,5,36,21,1304.52,0.5,1,0,1,7,2,0,1,8.25,0,0,0,0,1,158.12,15,6,1,21,5,0,0
1312,1,0,3,15,10,149.49,0.2,0,0,2,4,0,0,1,3,0,0,0,0,0,49.83,6,1,0,9,0,0,0
1313,2,3,9,56,25,1828.52,0.9,0,0,2,11,1,0,1,7.3,0,0,0,0,1,260.6,25,10,1,31,9,0,0
1314,1,0,2,18,14,274.13,0.2,1,1,0,3,0,0,1,4,0,0,0,0,0,68.53,8,2,0,10,2,0,0
1315,2,7,4,32,21,1124.43,0.5,0,0,0,6,4,0,1,8,0,0,0,0,1,140.55,12,3,1,20,6,0,0
1316,1,0,2,32,19,1057.26,0.5,1,0,0,6,0,0,1,7.78,0,0,0,1,0,135.93,14,6,0,18,3,0,0
1317,3,0,6,33,23,1261.4,0.5,0,0,0,9,0,0,1,8.45,1,0,0,0,1,149.28,13,5,1,20,6,1,0
1318,3,0,10,53,27,2578.25,0.8,0,0,0,13,0,0,1,10.23,1,0,0,0,1,252.1,19,8,1,34,13,1,0
1319,4,0,12,74,32,3741.11,0.12,0,0,0,20,0,0,1,10.11,1,0,0,0,1,370,26,14,1,48,20,1,0
1320,4,0,11,68,31,3329.22,0.11,0,0,0,19,0,0,1,9.88,1,0,0,0,1,336.89,24,13,1,44,18,1,0
1321,3,0,11,59,28,2978.16,0.9,0,0,0,14,0,0,1,10.5,1,0,0,0,1,283.63,21,9,1,38,15,1,0
1322,1,0,6,46,22,1244.48,0.7,4,0,1,7,0,3,1,6.7,1,0,0,1,0,205.13,26,8,0,20,7,0,0
1323,1,0,3,20,15,312.55,0.3,2,0,1,6,0,2,1,4,0,0,0,0,0,78.14,12,4,0,8,3,0,0
1324,1,3,5,44,18,1225.96,0.6,0,0,1,6,1,0,1,6.68,0,0,0,0,0,183.48,21,6,0,23,6,0,0
1325,3,7,15,112,41,6455.67,0.2,2,3,1,18,4,1,1,10.76,3,0,0,0,3,600.5,52,27,2,60,22,0,0
1326,4,3,7,49,24,1805.95,0.7,2,1,1,10,3,0,1,8.4,1,0,0,1,1,224.66,19,7,1,30,9,0,0
1327,3,0,8,42,21,1724.86,0.6,1,0,2,11,0,0,1,9.35,1,0,0,0,3,184.48,17,9,2,25,4,0,0
1328,9,0,20,121,36,12010.77,0.21,1,0,4,31,0,0,1,19.2,1,0,0,0,4,625.56,48,30,1,73,21,0,0
1329,1,3,3,16,12,200.76,0.2,0,0,1,4,1,0,1,3.5,0,0,0,0,0,57.36,7,2,0,9,1,0,0
1330,1,3,3,16,12,200.76,0.2,0,0,1,4,1,0,1,3.5,0,0,0,0,0,57.36,7,1,0,9,1,0,0
1331,6,34,12,120,48,11489.7,0.22,1,1,2,21,4,0,1,17.14,1,0,0,0,5,670.2,48,25,4,72,14,0,0
1332,1,0,2,17,14,258.9,0.2,1,0,0,3,0,1,1,4,0,0,0,1,0,64.73,8,4,0,9,2,0,0
1333,3,7,17,98,28,8126.83,0.16,1,1,1,14,7,0,1,17.25,1,0,0,0,2,471.12,46,18,1,52,16,2,0
1334,2,11,8,49,20,1411.83,0.7,0,0,4,10,6,0,1,6.67,0,0,0,0,1,211.77,20,6,1,29,1,0,0
1335,2,0,8,59,29,3493.19,0.1,2,1,2,10,0,3,1,12.19,1,0,0,0,2,286.62,30,12,1,29,12,0,0
1336,2,0,8,73,36,6078.2,0.13,3,1,2,10,0,3,1,16.11,1,0,0,1,2,377.4,36,17,1,37,14,0,0
1337,1,6,2,16,11,173.96,0.2,0,0,0,10,6,1,1,3.14,0,0,0,0,0,55.35,11,1,0,5,7,0,0
1338,5,10,16,174,39,32319.48,0.31,1,1,2,21,6,0,1,35.14,1,0,0,0,5,919.66,82,30,3,92,25,0,0
1339,13,14,35,410,66,159778.79,0.83,3,3,2,57,10,0,1,64.47,6,0,2,1,13,2478.2,175,63,4,235,61,1,0
1340,137,64,294,2808,207,2715345.62,7.2,5,8,11,487,60,0,1,125.69,31,1,3,4,98,21603.31,1155,442,8,1653,498,14,1
1341,2,5,5,43,23,2402.24,0.6,0,0,1,9,2,0,1,12.35,1,0,0,0,1,194.51,19,8,1,24,4,0,0
1342,2,1,5,47,27,2647.38,0.7,2,1,1,7,1,1,1,11.85,1,1,1,0,1,223.48,22,7,1,25,6,0,0
1343,1,1,2,12,10,179.38,0.1,1,0,0,3,1,1,1,4.5,0,0,0,0,0,39.86,6,2,0,6,1,0,0
1351,1,23,10,98,36,3301.98,0.17,11,7,0,28,7,4,1,6.52,0,0,0,0,0,506.65,54,18,0,44,22,0,0
1353,6,9,24,185,60,18477.83,0.36,1,2,4,36,2,3,1,16.91,4,0,0,0,4,1092.77,93,45,2,92,45,0,0
1354,6,9,23,183,60,19444.73,0.36,1,2,4,38,2,3,1,17.99,4,0,0,0,4,1080.96,91,42,2,92,43,0,0
1355,4,7,10,91,45,5872.16,0.17,1,2,3,17,1,1,1,11.75,1,0,0,0,0,499.76,47,20,0,44,23,0,0
1356,6,9,22,175,58,18277.62,0.34,1,2,4,33,2,2,1,17.83,4,0,0,0,4,1025.15,86,40,2,89,41,0,0
1357,10,7,29,274,83,26394.7,0.58,10,14,2,41,7,7,1,15.11,7,0,2,0,11,1746.76,137,50,5,137,52,1,1
1359,3,5,25,214,67,20782.77,0.43,8,11,1,29,5,6,1,16.1,6,0,0,1,2,1298.14,111,37,1,103,43,1,0
1361,3,0,10,60,28,4038.18,0.1,3,0,0,9,0,2,1,14,2,0,0,0,0,288.44,28,4,0,32,11,1,0
1362,3,1,10,112,52,8512.66,0.21,6,4,2,34,1,4,1,13.33,2,0,0,0,2,638.45,60,27,1,52,24,0,0
1363,3,1,9,101,46,7423.4,0.19,4,3,1,24,1,3,1,13.31,1,0,0,0,1,557.88,55,26,1,46,23,0,1
1364,8,1,32,291,85,52468.32,0.62,7,10,2,54,1,4,1,28.13,12,0,0,1,4,1865.13,143,61,4,148,57,2,0
1365,15,3,39,374,86,97888.57,0.8,6,13,2,77,3,5,1,40.73,13,0,0,0,7,2403.42,178,84,4,196,75,3,0
1366,20,5,54,510,107,116262.62,1.15,9,23,2,80,5,10,1,33.82,12,0,0,4,8,3438.15,247,96,4,263,92,3,1
1368,7,3,31,334,82,54943.55,0.71,9,10,3,95,3,7,1,25.88,5,0,0,2,5,2123.42,184,89,3,150,94,0,0
1369,3,1,11,103,40,7526.64,0.18,2,4,1,16,1,1,1,13.73,3,0,0,0,0,548.16,51,18,0,52,19,0,1
1370,5,3,9,111,42,13597.43,0.2,1,2,1,15,3,2,1,22.72,3,0,0,0,1,598.55,55,29,1,56,23,1,0
1371,17,10,44,423,65,87806.12,0.85,4,1,1,66,10,2,1,34.47,5,0,0,0,17,2547.46,180,96,3,243,83,0,0
1372,15,4,47,349,62,115133.24,0.69,6,5,1,79,4,4,1,55.41,9,0,0,0,9,2078.1,164,60,5,185,71,4,1
1374,12,2,38,281,68,60130.5,0.57,8,3,2,75,2,13,1,35.15,6,0,0,0,10,1710.58,147,55,6,134,61,4,0
1375,7,3,16,131,53,13120.54,0.25,7,2,1,40,3,5,1,17.49,5,0,0,2,1,750.36,68,22,1,63,26,1,0
1376,34,9,83,769,128,244926.5,1.79,8,31,3,135,9,12,1,45.5,17,0,0,3,17,5383,357,156,4,412,142,4,1
1377,3,2,8,45,21,1482.41,0.7,1,2,0,11,2,2,0,7.5,0,0,0,0,4,197.65,20,7,2,25,11,0,0
1378,2,0,4,15,11,155.67,0.2,0,0,0,6,0,0,1,3,0,0,0,0,1,51.89,5,2,1,10,3,0,0
1379,2,0,4,15,11,155.67,0.2,0,0,0,6,0,0,1,3,0,0,0,0,1,51.89,5,2,1,10,3,0,0
1380,3,0,6,30,16,660,0.4,0,0,0,9,0,1,1,5.5,0,0,0,0,2,120,11,6,1,19,5,0,0
1381,2,0,4,25,16,550,0.3,0,0,0,6,0,2,1,5.5,0,0,0,0,1,100,11,4,1,14,3,0,0
1382,2,0,2,14,13,211.54,0.2,0,0,0,3,0,1,1,4.8,0,0,0,0,0,51.81,7,2,0,7,2,0,0
1383,2,0,4,35,22,1105.57,0.5,1,1,0,8,0,1,1,7.8,0,0,0,0,1,156.8,17,6,1,18,10,0,0
1384,4,0,9,63,29,3999.9,0.1,1,3,0,11,0,2,1,13.7,0,0,0,0,3,306.5,28,8,3,35,12,1,0
1386,1,0,2,9,7,67.38,0.1,0,0,1,3,0,0,0,2.67,0,0,0,0,0,25.27,4,0,0,5,2,0,0
1388,3,0,5,40,18,1200.94,0.6,4,0,1,7,0,2,1,7.2,0,0,0,2,2,166.8,18,10,1,22,6,0,0
1389,32,8,100,799,133,262766.61,1.88,10,35,3,131,8,7,1,46.61,18,0,0,1,22,5637.17,366,154,5,433,147,5,1
1390,13,0,36,285,62,61109.79,0.57,6,8,3,128,0,12,1,36.1,4,0,0,0,15,1696.95,163,96,4,122,96,2,0
1391,15,2,45,324,75,57685.9,0.67,11,12,0,55,2,2,1,28.58,15,0,0,2,14,2018.14,147,55,5,177,54,2,1
1392,12,3,30,250,77,43686.73,0.52,5,5,1,53,3,3,1,27.88,4,0,0,2,4,1566.7,116,48,4,134,49,2,1
1393,2,0,5,47,26,1403.5,0.7,2,3,1,7,0,1,1,6.35,0,0,0,0,0,220.92,24,7,0,23,9,0,0
1394,19,2,63,507,96,141654.37,1.11,4,16,4,101,2,2,1,42.43,11,0,0,1,14,3338.58,241,117,7,266,110,2,1
1395,8,0,35,298,76,55753.3,0.62,4,11,1,59,0,2,1,29.94,7,0,0,0,5,1861.88,147,63,3,151,67,1,1
1396,21,14,54,458,107,118795.1,1.3,9,12,3,105,10,4,1,38.48,14,0,0,5,4,3087.59,228,86,3,230,91,4,1
1397,8,2,25,195,60,38010.84,0.38,3,5,0,57,2,8,1,33,4,0,0,0,3,1151.84,99,44,2,96,46,1,0
1403,2,10,4,80,34,4087.67,0.14,3,6,1,25,1,5,1,10.4,1,0,0,0,1,407,42,13,1,38,10,0,0
1404,1,0,2,8,8,60,0.1,1,0,0,3,0,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
1405,1,0,4,28,15,574.31,0.4,1,1,1,5,0,0,1,5.25,0,0,0,0,0,109.39,12,3,0,16,4,0,0
1406,1,0,2,17,12,239.42,0.2,0,0,1,3,0,2,1,3.93,0,0,0,0,0,60.94,11,2,0,6,3,0,0
1408,1,0,2,7,7,39.3,0.1,0,0,0,3,0,0,0,2,0,0,0,0,0,19.65,3,1,0,4,1,0,0
1409,32,3,92,691,109,208640.99,1.56,16,6,4,137,3,2,1,44.61,15,0,0,11,23,4676.82,316,147,3,375,121,1,0
1410,9,0,23,180,52,21181.21,0.34,6,5,1,27,0,4,1,20.64,7,0,0,0,3,1026.8,85,28,2,95,25,2,0
1411,9,2,33,234,55,45223.45,0.45,6,2,1,49,2,7,1,33.43,6,0,0,0,7,1352.84,117,40,5,117,46,4,0
1412,12,0,26,222,60,27217.72,0.44,7,8,1,33,0,7,1,20.76,7,0,0,0,3,1311.33,105,37,2,117,31,2,0
1413,3,0,5,68,31,5929.18,0.11,2,2,0,7,0,1,1,17.6,1,0,0,0,0,336.89,33,12,0,35,11,0,0
1414,3,0,5,62,28,4619.87,0.1,2,1,0,7,0,1,1,15.5,1,0,0,0,0,298.6,31,11,0,31,11,0,0
1415,5,0,16,116,31,10168.76,0.19,2,7,0,19,0,3,1,17.69,1,0,0,0,5,574.69,49,20,2,67,15,0,0
1416,2,0,6,55,30,2265.56,0.9,2,3,1,14,0,2,1,8.39,2,0,0,1,1,269.88,29,13,1,26,10,0,0
1417,1,0,1,19,13,147.65,0.2,0,0,0,7,0,6,0,2.1,0,0,0,0,0,70.31,14,0,0,5,0,0,0
1418,1,4,1,4,4,12,0,0,0,0,2,2,0,1,1.5,0,0,0,0,0,8,1,0,0,3,0,0,0
1420,31,0,68,550,53,95710.82,1.5,4,5,0,97,0,1,1,30.38,9,0,0,8,38,3150.36,232,98,3,318,98,0,0
1421,1,0,3,19,15,247.44,0.2,1,0,0,4,0,1,1,3.33,0,0,0,0,0,74.23,10,2,0,9,3,0,0
1422,1,0,1,7,7,49.13,0.1,0,0,0,1,0,0,2,2.5,0,0,0,0,0,19.65,2,0,0,5,0,0,0
1423,1,0,2,12,10,179.38,0.1,1,0,0,3,0,1,1,4.5,0,0,0,0,0,39.86,6,1,0,6,1,0,0
1425,28,16,114,750,84,369652.29,1.6,11,5,3,132,13,0,1,77.1,16,0,0,9,33,4794.24,344,165,4,406,141,4,1
1426,1,0,3,14,10,139.52,0.2,0,0,2,4,0,0,1,3,0,0,0,0,0,46.51,6,2,0,8,1,0,0
1427,1,0,3,14,10,139.52,0.2,0,0,2,4,0,0,1,3,0,0,0,0,0,46.51,6,2,0,8,1,0,0
1428,1,0,3,14,10,139.52,0.2,0,0,2,4,0,0,1,3,0,0,0,0,0,46.51,6,2,0,8,1,0,0
1429,1,0,3,14,10,139.52,0.2,0,0,2,4,0,0,1,3,0,0,0,0,0,46.51,6,2,0,8,1,0,0
1430,1,0,3,14,10,139.52,0.2,0,0,2,4,0,0,1,3,0,0,0,0,0,46.51,6,2,0,8,1,0,0
1431,1,0,4,18,12,184.37,0.2,0,0,3,5,0,0,1,2.86,0,0,0,0,0,64.53,8,3,0,10,2,0,0
1432,1,0,3,20,13,277.53,0.2,0,0,2,4,0,2,1,3.75,0,0,0,0,0,74.1,12,4,0,8,3,0,0
1433,2,2,4,20,13,302.2,0.2,0,0,2,6,2,0,1,4.8,0,0,0,0,1,74.1,7,2,1,13,2,0,0
1434,1,0,3,14,10,139.52,0.2,0,0,2,4,0,0,1,3,0,0,0,0,0,46.51,6,2,0,8,1,0,0
1435,1,0,3,14,10,139.52,0.2,0,0,2,4,0,0,1,3,0,0,0,0,0,46.51,6,2,0,8,1,0,0
1436,1,0,3,14,10,139.52,0.2,0,0,2,4,0,0,1,3,0,0,0,0,0,46.51,6,2,0,8,1,0,0
1437,2,0,6,39,24,1149.52,0.6,1,0,2,8,0,0,1,6.43,1,0,0,1,1,178.81,18,8,1,21,5,0,0
1438,2,0,6,39,24,1149.52,0.6,1,0,2,8,0,0,1,6.43,1,0,0,1,1,178.81,18,8,1,21,5,0,0
1439,2,0,6,39,24,1149.52,0.6,1,0,2,8,0,0,1,6.43,1,0,0,1,1,178.81,18,8,1,21,5,0,0
1440,2,0,3,19,13,287.9,0.2,0,0,2,4,0,0,1,4.8,0,0,0,0,0,70.31,7,2,0,12,2,0,0
1441,2,1,6,60,26,3102.29,0.9,1,1,1,11,1,0,1,11,1,0,0,0,1,282.3,30,12,1,30,10,0,0
1442,4,12,24,170,60,17214.37,0.33,2,1,4,33,10,0,1,17.14,5,0,0,1,4,1004.17,80,37,1,90,31,0,0
1443,2,2,4,20,13,302.2,0.2,0,0,2,6,2,0,1,4.8,0,0,0,0,1,74.1,7,2,1,13,2,0,0
1444,4,12,26,183,62,19390.25,0.36,2,1,5,35,10,0,1,17.8,5,0,0,1,4,1089.62,87,42,1,96,36,0,0
1445,1,0,3,14,10,139.52,0.2,0,0,2,4,0,0,1,3,0,0,0,0,0,46.51,6,2,0,8,1,0,0
1446,1,0,3,14,10,139.52,0.2,0,0,2,4,0,0,1,3,0,0,0,0,0,46.51,6,2,0,8,1,0,0
1447,15,4,23,127,41,9421.5,0.23,0,0,5,36,4,1,1,13.85,0,0,0,0,5,680.41,48,27,2,79,24,0,0
1448,4,12,27,189,63,20334.71,0.38,2,1,5,36,10,0,1,18,5,0,0,1,4,1129.71,90,43,1,99,37,0,0
1449,1,0,1,15,13,138.77,0.2,1,0,0,1,0,3,2,2.5,0,0,0,0,0,55.51,8,0,0,7,0,0,0
1450,1,0,1,13,11,112.43,0.1,1,0,0,1,0,2,2,2.5,0,0,0,0,0,44.97,6,0,0,7,0,0,0
1451,1,0,1,16,12,163.88,0.2,1,0,0,1,0,3,2,2.86,0,0,0,0,0,57.36,8,0,0,8,0,0,0
1452,1,0,1,16,12,163.88,0.2,1,0,0,1,0,3,2,2.86,0,0,0,0,0,57.36,8,0,0,8,0,0,0
1453,1,0,1,11,11,95.13,0.1,1,0,0,1,0,2,2,2.5,0,0,0,0,0,38.5,6,0,0,5,0,0,0
1454,1,0,1,11,11,95.13,0.1,1,0,0,1,0,2,2,2.5,0,0,0,0,0,38.5,6,0,0,5,0,0,0
1455,1,3,4,23,14,361.22,0.3,0,0,1,5,1,0,1,4.12,0,0,0,0,0,87.57,11,2,0,12,3,0,0
1456,1,0,4,24,15,451.25,0.3,0,0,0,5,0,0,1,4.81,0,0,0,0,0,93.77,11,3,0,13,3,0,0
1457,3,9,18,122,45,10904.93,0.22,2,1,5,31,6,1,1,16.28,5,0,0,0,3,670.1,59,25,1,63,28,0,0
1458,3,12,20,134,53,14653.6,0.26,3,1,5,28,6,0,1,19.9,5,0,0,0,3,767.54,63,29,1,71,29,0,0
1459,1,0,3,14,11,174.36,0.2,0,0,1,4,0,0,1,3.6,0,0,0,0,0,48.43,6,2,0,8,1,0,0
1460,1,0,3,14,11,174.36,0.2,0,0,1,4,0,0,1,3.6,0,0,0,0,0,48.43,6,2,0,8,1,0,0
1461,1,0,3,14,11,174.36,0.2,0,0,1,4,0,0,1,3.6,0,0,0,0,0,48.43,6,2,0,8,1,0,0
1462,1,0,3,14,11,174.36,0.2,0,0,1,4,0,0,1,3.6,0,0,0,0,0,48.43,6,2,0,8,1,0,0
1463,2,5,5,48,27,2331.25,0.8,1,1,0,11,1,1,1,10.21,1,0,0,0,0,228.23,22,9,0,26,11,0,0
1464,5,11,14,77,28,5552.49,0.12,0,0,1,16,5,0,1,15,2,0,0,0,4,370.17,30,10,2,47,13,1,0
1465,1,0,5,27,15,507.65,0.4,0,0,3,6,0,0,1,4.81,0,0,0,0,0,105.49,11,2,0,16,1,0,0
1466,1,0,1,6,6,31.2,0.1,0,0,0,1,0,0,2,2,0,0,0,0,0,15.51,2,0,0,4,0,0,0
1467,3,0,6,33,23,1261.4,0.5,0,0,0,9,0,0,1,8.45,1,0,0,0,1,149.28,13,5,1,20,6,1,0
1468,3,0,6,33,23,1261.4,0.5,0,0,0,9,0,0,1,8.45,1,0,0,0,1,149.28,13,5,1,20,6,1,0
1469,3,0,6,33,23,1261.4,0.5,0,0,0,9,0,0,1,8.45,1,0,0,0,1,149.28,13,5,1,20,6,1,0
1470,3,0,9,47,26,2190.8,0.7,0,0,0,12,0,0,1,9.92,1,0,0,0,1,220.92,17,7,1,30,11,1,0
1471,3,0,9,47,26,2190.8,0.7,0,0,0,12,0,0,1,9.92,1,0,0,0,1,220.92,17,7,1,30,11,1,0
1472,3,0,9,47,26,2190.8,0.7,0,0,0,12,0,0,1,9.92,1,0,0,0,1,220.92,17,7,1,30,11,1,0
1473,3,0,6,36,20,2167.14,0.5,0,0,0,8,0,1,1,13.93,1,0,0,0,1,155.59,15,6,1,21,6,1,0
1474,3,4,5,36,15,1107.6,0.5,4,0,1,7,1,2,1,7.88,0,0,0,2,2,140.65,18,10,1,18,6,0,0
1478,3,0,7,42,25,2486.78,0.7,0,0,0,10,0,1,1,12.75,0,0,0,0,0,195.4,17,12,0,25,7,0,0
1479,5,0,10,66,27,5688.3,0.1,0,0,0,14,0,1,1,18.12,1,0,0,0,3,313.82,29,14,2,37,11,1,0
1480,3,5,12,79,29,4221.59,0.13,0,0,3,14,3,0,1,11,2,0,0,0,3,383.78,36,14,1,43,14,0,0
1481,1,3,5,31,16,558,0.4,0,0,1,6,1,0,1,4.5,0,0,0,0,0,124,15,7,0,16,7,0,0
1482,1,0,2,14,11,161.44,0.2,0,0,1,3,0,1,1,3.33,0,0,0,0,0,48.43,8,1,0,6,2,0,0
1484,3,0,8,48,23,2250.27,0.7,1,0,2,12,0,0,1,10.36,1,0,0,0,3,217.13,19,11,2,29,5,0,0
1485,11,0,23,143,44,13517.65,0.26,1,0,4,39,0,0,1,17.31,1,0,0,0,7,780.7,55,38,3,88,21,0,0
1486,1,0,2,10,9,79.25,0.1,0,0,1,3,0,0,1,2.5,0,0,0,0,0,31.7,4,0,0,6,0,0,0
1487,7,13,30,156,49,12527.95,0.29,0,0,6,40,7,0,1,14.3,0,0,0,0,6,875.89,59,22,2,97,21,0,1
1488,1,0,1,9,9,71.32,0.1,0,0,0,1,0,1,2,2.5,0,0,0,0,0,28.53,4,0,0,5,0,0,0
1489,1,0,2,13,9,180.29,0.1,0,0,1,3,0,1,1,4.38,0,0,0,0,0,41.21,7,1,0,6,3,0,0
1491,1,0,2,13,9,180.29,0.1,0,0,1,3,0,1,1,4.38,0,0,0,0,0,41.21,7,1,0,6,3,0,0
1493,3,5,10,97,38,9850.1,0.17,3,1,0,18,1,1,1,19.35,2,0,0,1,2,509.5,43,23,1,54,17,0,0
1494,1,0,3,24,15,451.25,0.3,3,2,0,4,0,1,1,4.81,0,0,0,0,0,93.77,11,4,0,13,4,0,0
1495,1,3,2,16,13,185.2,0.2,2,1,0,3,1,2,1,3.12,0,0,0,0,0,59.21,10,3,0,6,2,0,0
1498,1,0,1,6,6,31.2,0.1,1,0,0,1,0,0,2,2,0,0,0,0,0,15.51,2,0,0,4,0,0,0
1499,13,2,28,225,47,35764.61,0.42,2,6,0,38,2,2,1,28.62,3,0,0,0,11,1249.78,101,35,8,124,53,2,1
1500,3,5,11,81,35,5539.63,0.14,3,2,2,13,1,2,1,13.33,2,0,0,0,2,415.47,40,11,2,41,12,1,1
1502,1,0,2,10,8,100,0.1,0,1,0,3,0,0,1,3.33,0,0,0,0,0,30,4,1,0,6,0,0,0
1503,1,7,1,9,9,42.79,0.1,1,0,0,1,1,2,0,1.5,0,0,0,0,0,28.53,6,0,0,3,0,0,0
1504,1,15,1,9,9,42.79,0.1,1,0,0,1,1,2,0,1.5,0,0,0,0,0,28.53,6,0,0,3,0,0,0
1505,1,8,1,13,11,102.79,0.1,0,0,0,1,1,3,1,2.29,0,0,0,0,0,44.97,8,0,0,5,0,0,0
1506,1,8,1,13,11,102.79,0.1,0,0,0,1,1,3,1,2.29,0,0,0,0,0,44.97,8,0,0,5,0,0,0
1507,1,7,1,8,8,48,0.1,0,0,0,1,1,1,1,2,0,0,0,0,0,24,4,0,0,4,0,0,0
1508,1,8,1,11,9,83.69,0.1,0,0,0,1,1,2,1,2.4,0,0,0,0,0,34.87,6,0,0,5,0,0,0
1509,1,26,1,18,14,130.83,0.2,0,0,0,7,1,6,0,1.91,0,0,0,0,0,68.53,14,0,0,4,0,0,0
1510,1,12,1,6,6,15.51,0.1,1,0,0,1,1,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
1511,1,25,1,19,14,138.1,0.2,0,0,0,7,1,6,0,1.91,0,0,0,0,0,72.34,14,0,0,5,0,0,0
1512,1,26,1,18,14,130.83,0.2,0,0,0,7,1,6,0,1.91,0,0,0,0,0,68.53,14,0,0,4,0,0,0
1513,1,39,1,29,17,254.1,0.4,0,0,0,10,2,9,0,2.14,0,0,0,0,0,118.54,20,0,0,9,0,0,1
1514,1,9,1,7,7,29.48,0.1,0,0,0,1,1,1,0,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
1515,1,1,2,8,7,44.92,0.1,0,0,0,3,1,0,1,2,0,0,0,0,0,22.46,3,0,0,5,1,0,0
1518,1,0,2,20,15,273.48,0.3,1,0,0,3,0,4,1,3.5,0,0,0,0,0,78.14,14,4,0,6,4,0,0
1519,1,0,3,25,18,497.55,0.3,3,1,1,4,0,3,1,4.77,0,0,1,0,0,104.25,15,5,0,10,5,0,0
1520,3,2,9,68,25,2600.56,0.11,1,2,1,11,2,2,1,8.24,0,0,0,0,1,315.78,35,15,1,33,14,0,0
1521,1,0,3,19,14,325.53,0.2,2,1,1,4,0,1,1,4.5,0,0,1,0,0,72.34,9,3,0,10,3,0,0
1522,1,0,2,10,8,75,0.1,0,0,0,3,0,1,1,2.5,0,0,0,0,0,30,5,1,0,5,1,0,0
1523,6,5,16,105,38,10018.77,0.18,1,2,1,17,5,2,1,18.18,0,0,0,0,4,551.3,50,19,2,55,20,1,0
1524,2,1,3,46,24,1898.17,0.7,3,3,1,9,1,1,1,9,0,0,1,0,0,210.91,18,7,0,28,6,0,0
1525,1,0,2,14,11,161.44,0.2,0,0,0,3,0,2,1,3.33,0,0,0,0,0,48.43,8,2,0,6,2,0,0
