@relation imbalance-defects-randomized-train

@attribute COMP numeric
@attribute NOCL numeric
@attribute NOS numeric
@attribute HLTH numeric
@attribute HVOC numeric
@attribute HEFF numeric
@attribute HBUG numeric
@attribute CREF numeric
@attribute XMET numeric
@attribute LMET numeric
@attribute NLOC numeric
@attribute NOC numeric
@attribute NOA numeric
@attribute MOD numeric
@attribute HDIF numeric
@attribute VDEC numeric
@attribute EXCT numeric
@attribute EXCR numeric
@attribute CAST numeric
@attribute TDN numeric
@attribute HVOL numeric
@attribute NAND numeric
@attribute VREF numeric
@attribute MDN numeric
@attribute NOPR numeric
@attribute NEXP numeric
@attribute LOOP numeric
@attribute defective {0,1}

@data
1,4,2,9,9,85.59,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,28.53,3,1,0,6,1,0,0
3,4,6,86,36,5528.67,0.15,1,2,3,8,4,2,1,12.43,2,0,0,2,0,444.61,44,13,0,42,13,0,0
2,5,4,23,14,642.17,0.3,0,0,1,6,1,1,1,7.33,0,0,0,0,1,87.57,11,6,1,12,3,0,0
3,7,10,73,37,4780.79,0.13,3,3,1,13,3,0,0,12.57,1,0,1,0,3,380.29,33,12,2,40,11,0,0
2,4,6,37,18,732.86,0.5,1,2,1,8,2,1,0,4.75,1,0,0,0,1,154.29,19,5,1,18,8,0,0
4,7,9,40,21,1197.9,0.6,0,0,1,13,2,0,1,6.82,0,0,0,0,3,175.69,15,9,2,25,8,0,0
1,2,2,24,19,444.87,0.3,2,1,0,3,2,1,1,4.36,0,0,0,1,0,101.95,12,4,0,12,7,0,0
1,0,2,21,15,287.16,0.3,1,0,1,3,0,2,1,3.5,0,0,0,0,0,82.4,14,5,0,7,5,0,0
1,3,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
1,0,1,8,7,26.95,0.1,0,0,0,3,0,2,0,1.2,0,0,0,0,0,22.46,6,0,0,2,0,0,0
1,4,2,12,10,119.59,0.1,1,0,1,3,1,1,1,3,0,0,0,0,0,39.86,6,1,0,6,2,0,0
1,4,1,7,7,29.48,0.1,0,0,0,2,2,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
2,0,6,74,30,4099.32,0.12,3,2,1,20,0,1,1,11.29,1,0,0,0,2,363.11,39,17,1,35,18,0,0
1,1,2,9,8,54,0.1,0,0,1,3,1,0,1,2,0,0,0,0,0,27,4,0,0,5,1,0,0
1,2,2,26,15,330.13,0.3,1,2,1,6,2,1,1,3.25,0,0,0,0,0,101.58,13,1,0,13,3,0,0
3,1,12,81,33,5178.95,0.14,2,3,1,12,1,1,1,12.67,1,0,0,1,2,408.6,39,7,1,42,13,1,0
1,7,1,4,4,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
1,5,1,8,7,26.95,0.1,0,0,0,3,1,2,0,1.2,0,0,0,0,0,22.46,6,0,0,2,0,0,0
5,4,14,70,26,2525.8,0.11,4,0,5,19,2,3,1,7.68,0,0,0,2,6,329.3,29,14,2,41,14,0,0
1,4,1,11,10,62.64,0.1,1,0,0,5,2,3,1,1.71,0,0,0,0,0,36.54,8,0,0,3,0,0,0
1,4,1,5,5,17.41,0,0,0,0,2,2,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
1,0,2,11,11,114.16,0.1,0,0,0,3,0,0,1,3,0,0,0,0,0,38.5,5,1,0,6,1,0,0
1,12,2,25,16,916.67,0.3,0,0,0,3,1,0,2,9.17,0,0,0,0,0,100,11,4,0,14,3,0,0
2,11,5,24,18,562.94,0.3,2,0,0,7,1,1,2,5.62,0,0,0,0,2,100.8,9,4,1,15,3,0,0
1,0,2,18,14,319.82,0.2,0,0,0,3,0,0,1,4.67,0,0,0,0,0,68.53,7,3,0,11,3,0,0
3,1,7,44,27,1506.35,0.7,1,1,1,9,1,0,2,7.2,0,0,0,0,1,209.22,18,10,1,26,6,0,0
10,17,53,491,94,128754.79,1.7,13,12,3,65,12,1,1,40.1,18,0,0,3,8,3218.3,247,97,3,244,107,2,1
1,5,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
1,3,3,21,14,479.73,0.3,2,1,1,4,1,0,1,6,1,1,0,1,0,79.95,9,1,0,12,2,0,0
1,0,3,20,12,394.35,0.2,2,0,0,4,0,2,1,5.5,0,0,0,0,0,71.7,11,4,0,9,2,0,0
1,12,1,6,6,23.26,0.1,1,0,0,1,1,0,0,1.5,0,1,0,0,0,15.51,3,0,0,3,0,0,0
5,4,9,107,43,5955.94,0.19,7,8,0,14,4,5,1,10.26,0,1,0,0,2,580.61,53,15,1,54,17,0,0
3,2,8,52,30,1624.96,0.9,1,2,2,10,2,0,1,6.37,0,0,0,0,1,255.16,22,11,1,30,7,0,0
1,0,1,4,4,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
6,11,20,162,40,16944.61,0.29,1,3,4,26,3,3,1,19.65,2,0,0,0,6,862.15,73,25,3,89,25,0,0
1,7,1,8,8,48,0.1,0,0,0,1,1,1,1,2,0,0,0,0,0,24,4,0,0,4,0,0,0
6,7,13,90,39,9513.72,0.16,2,0,1,21,4,2,1,20,2,0,1,0,4,475.69,38,9,3,52,11,1,0
2,0,15,79,32,4858.5,0.13,2,0,1,13,0,3,1,12.3,0,0,0,0,0,395,41,14,0,38,18,1,0
2,8,4,27,16,902.57,0.4,0,0,1,6,1,1,1,8.36,0,0,0,0,1,108,13,5,1,14,5,0,0
1,3,4,23,12,382.82,0.3,0,0,2,5,1,1,1,4.64,0,0,0,0,0,82.45,13,6,0,10,5,0,0
1,0,2,9,9,71.32,0.1,1,0,0,3,0,0,0,2.5,0,0,0,0,0,28.53,4,1,0,5,1,0,0
12,0,26,222,60,27217.72,0.44,7,8,1,33,0,7,1,20.76,7,0,0,0,3,1311.33,105,37,2,117,31,2,0
1,3,3,19,11,273.87,0.2,1,1,0,4,1,1,1,4.17,0,0,0,0,0,65.73,10,4,0,9,2,0,0
1,3,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
3,11,7,54,30,3811.52,0.9,2,1,0,11,1,2,2,14.38,0,0,1,0,3,264.97,22,9,1,32,7,0,1
1,0,19,133,47,4243.14,0.25,0,0,0,20,0,0,3,5.74,0,0,0,0,0,738.76,56,36,0,77,36,0,0
1,11,2,11,11,114.16,0.1,1,0,0,3,1,1,2,3,0,0,0,0,0,38.5,5,1,0,6,1,0,0
7,8,14,108,37,8439.31,0.19,2,3,2,25,8,0,1,15,1,0,0,0,0,562.62,44,15,0,64,18,0,0
3,3,2,38,19,1089.59,0.5,0,1,1,6,1,0,0,6.75,0,0,0,0,0,161.42,15,2,0,23,5,0,0
8,3,12,152,50,16148.7,0.29,7,5,2,20,3,4,1,18.82,2,0,0,0,2,857.87,80,43,1,72,52,0,0
1,11,2,9,7,47.37,0.1,1,0,0,3,1,1,0,1.88,0,0,0,0,0,25.27,5,1,0,4,1,0,0
1,6,1,4,4,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
1,0,2,8,7,44.92,0.1,0,0,0,3,0,0,1,2,0,0,0,0,0,22.46,3,0,0,5,1,0,0
1,3,3,19,15,272.18,0.2,2,0,0,4,1,2,1,3.67,0,0,0,0,0,74.23,11,3,0,8,3,0,0
1,18,1,11,11,76.11,0.1,4,0,0,1,1,2,0,2,0,1,0,0,0,38.5,7,0,0,4,0,0,0
1,4,1,3,3,4.75,0,0,0,0,2,2,0,0,1,0,0,0,0,0,4.75,1,0,0,2,0,0,0
1,2,2,10,9,95.1,0.1,0,0,0,3,1,0,1,3,0,0,0,0,0,31.7,3,0,0,7,1,0,0
1,7,2,16,12,204.86,0.2,1,0,0,3,7,0,1,3.57,0,0,0,0,0,57.36,10,1,0,6,7,0,0
1,1,2,9,8,54,0.1,0,0,1,3,1,0,1,2,0,0,0,0,0,27,4,0,0,5,1,0,0
3,4,8,43,20,1520.53,0.6,1,0,3,11,2,3,1,8.18,0,0,0,0,3,185.84,20,8,2,23,9,0,0
1,1,3,27,16,486,0.4,1,2,1,4,1,2,1,4.5,0,0,0,0,0,108,15,3,0,12,5,0,0
1,6,1,5,5,17.41,0,1,0,0,1,1,0,0,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
1,6,2,11,9,87.17,0.1,1,1,0,3,2,0,1,2.5,0,0,0,0,0,34.87,4,0,0,7,1,0,0
1,1,2,14,11,203.41,0.2,2,1,0,3,1,1,1,4.2,0,0,0,0,0,48.43,7,1,0,7,3,0,0
12,17,23,164,37,7176.54,0.28,2,12,0,35,12,2,2,8.4,0,0,0,0,11,854.35,72,22,1,92,33,0,0
3,16,12,68,31,5053.28,0.11,4,1,1,12,1,1,1,15,3,0,1,0,2,336.89,32,9,1,36,15,1,0
27,10,72,543,78,221341.36,1.14,5,8,2,100,10,2,1,64.85,15,0,0,0,16,3412.97,245,100,6,298,117,5,1
1,6,1,6,6,15.51,0.1,1,0,0,1,1,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
7,1,13,98,30,10819.69,0.16,1,2,1,13,1,2,1,22.5,2,0,0,0,2,480.88,45,12,2,53,20,1,0
1,3,2,29,24,598.34,0.4,6,2,0,9,1,5,1,4.5,0,1,1,0,0,132.96,18,1,0,11,4,0,0
2,4,4,35,21,1639.8,0.5,1,2,0,5,1,1,2,10.67,1,0,0,0,0,153.73,16,5,0,19,6,0,0
9,1,31,206,50,22671.37,0.39,9,3,4,35,1,4,1,19.5,2,0,0,7,11,1162.63,91,37,2,115,31,1,0
1,14,1,6,6,15.51,0.1,1,0,0,1,1,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
1,0,4,45,22,1030.13,0.7,4,3,1,8,0,2,1,5.13,0,0,0,0,0,200.67,22,5,0,23,9,0,0
3,4,9,53,27,2721.7,0.8,1,0,2,9,1,2,1,10.8,1,0,0,0,2,252.1,27,7,2,26,9,1,0
2,3,9,53,26,2740.36,0.8,3,2,1,11,1,0,1,11,3,1,0,0,2,249.12,22,8,1,31,9,0,0
3,3,7,62,29,3303.73,0.1,4,0,0,12,1,1,1,10.97,1,0,0,1,1,301.19,27,11,1,35,9,1,0
1,3,7,42,22,874.5,0.6,1,0,1,8,1,0,1,4.67,1,0,0,1,0,187.3,20,6,0,22,5,0,0
7,4,17,119,38,12490.7,0.21,3,3,0,16,2,1,2,20,3,0,0,2,2,624.5,55,10,2,64,19,2,0
4,0,5,49,19,1578.46,0.7,2,2,0,9,0,2,1,7.58,0,0,0,0,1,208.15,26,14,1,23,11,0,0
2,1,9,104,37,7541.62,0.18,6,2,0,31,1,5,1,13.92,1,0,0,0,1,541.78,58,24,1,46,29,0,0
7,9,29,188,56,27904.68,0.36,3,4,4,34,9,0,1,25.56,4,0,0,1,5,1091.78,79,24,3,109,25,1,0
1,3,7,73,27,2186.77,0.12,5,8,2,9,1,1,0,6.3,1,0,0,2,0,347.11,36,11,0,37,14,0,1
4,1,13,87,32,9613.5,0.14,3,1,0,15,1,0,1,22.1,2,0,1,0,3,435,39,14,2,48,19,1,0
3,12,18,112,33,7485.88,0.19,0,0,3,21,6,0,1,13.25,5,0,0,0,2,564.97,53,24,2,59,22,0,0
1,0,2,17,13,242.64,0.2,1,1,1,3,0,2,1,3.86,0,0,0,0,0,62.91,9,1,0,8,2,0,0
6,5,15,113,37,13009.57,0.2,2,1,1,14,1,1,1,22.1,5,0,0,0,1,588.67,52,18,1,61,21,1,0
1,6,2,10,10,99.66,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
1,4,1,8,8,48,0.1,0,0,0,2,2,1,1,2,0,0,0,0,0,24,4,0,0,4,0,0,0
5,5,8,86,36,6935.97,0.15,4,0,0,14,4,1,2,15.6,5,0,0,1,0,444.61,39,10,0,47,16,3,0
7,10,33,276,87,35034.23,0.59,13,23,1,37,5,1,1,19.7,16,1,0,2,6,1778.25,132,45,5,144,47,2,0
4,5,11,99,32,8470,0.16,1,0,1,15,3,0,1,17.11,0,1,0,0,3,495,44,12,3,55,11,1,0
1,0,1,18,13,139.88,0.2,0,0,0,7,0,6,0,2.1,0,0,0,0,0,66.61,14,0,0,4,0,0,0
5,7,11,114,42,12448.16,0.2,2,2,4,12,2,2,1,20.25,4,0,0,0,2,614.72,54,13,2,60,23,2,0
2,0,4,32,18,1601.25,0.4,1,1,0,6,0,1,2,12,0,0,0,0,1,133.44,12,3,1,20,5,1,0
2,4,5,21,14,279.84,0.3,1,0,1,8,2,0,1,3.5,0,0,1,0,2,79.95,7,0,1,14,2,0,0
1,7,4,86,30,2320.96,0.14,4,5,3,13,5,3,1,5.5,0,0,0,0,0,421.99,44,8,0,42,16,0,0
1,0,4,45,22,1030.13,0.7,4,3,1,12,0,2,1,5.13,0,0,0,0,0,200.67,22,5,0,23,9,0,0
1,3,2,13,11,112.43,0.1,0,0,1,3,1,0,1,2.5,0,0,0,0,0,44.97,6,0,0,7,1,0,0
2,0,6,43,22,1526.67,0.6,3,0,0,8,0,4,1,7.96,0,0,0,0,1,191.76,23,8,1,20,6,0,0
3,0,3,40,26,1450.42,0.6,1,1,0,6,0,1,1,7.71,1,0,0,0,0,188.2,18,6,0,22,8,1,0
2,1,5,37,20,1046.69,0.5,2,1,0,7,1,0,2,6.55,0,0,0,0,1,159.91,16,5,1,21,4,0,0
2,0,3,26,16,735.43,0.3,1,0,1,5,0,0,1,7.7,0,0,0,0,0,104,11,3,0,15,3,0,0
1,0,2,10,10,83.5,0.1,2,0,0,3,0,1,1,2.5,0,0,0,0,0,33.22,5,1,0,5,1,0,0
19,3,59,481,67,124735.48,0.97,6,14,3,73,3,1,1,42.75,6,0,0,3,21,2917.79,216,82,5,265,81,2,1
29,4,114,926,118,334396.29,2.12,16,28,1,101,4,2,1,52.47,21,1,0,3,6,6373.33,411,114,1,515,169,12,0
1,0,2,8,8,60,0.1,1,0,0,3,0,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
1,4,2,17,15,303.62,0.2,0,0,0,3,1,0,1,4.57,0,0,0,0,0,66.42,8,3,0,9,2,0,0
11,5,36,354,83,68368.85,0.75,17,13,0,51,5,3,2,30.3,8,0,1,3,11,2256.76,168,47,3,186,56,1,1
1,1,3,13,9,128.78,0.1,0,0,2,4,1,0,1,3.12,0,0,0,0,0,41.21,5,1,0,8,0,0,0
1,4,3,17,13,242.64,0.2,2,0,0,3,1,2,1,3.86,0,0,0,0,0,62.91,9,2,0,8,3,0,0
1,0,1,8,7,26.95,0.1,0,0,0,1,0,2,0,1.2,0,0,0,0,0,22.46,6,0,0,2,0,0,0
3,1,8,46,23,1165.27,0.7,3,2,0,11,1,2,1,5.6,0,0,0,0,1,208.8,21,9,1,25,7,0,0
4,5,13,113,42,7648.17,0.2,5,8,0,17,5,1,1,12.55,2,0,0,0,2,609.33,56,24,2,57,25,0,1
5,1,13,100,39,11548.6,0.18,3,0,1,15,1,1,1,21.85,4,0,0,0,2,528.54,46,19,2,54,15,2,0
4,3,10,57,26,2755.8,0.9,1,0,2,11,1,0,1,10.29,1,0,0,1,3,267.93,24,4,2,33,7,1,0
4,15,16,108,37,11716.58,0.19,2,4,0,17,1,0,1,20.83,4,0,0,0,4,562.62,49,18,3,59,18,1,0
3,12,16,114,35,9156.47,0.19,3,2,1,24,3,0,2,15.66,3,0,0,0,3,584.74,53,23,2,61,22,0,0
5,7,26,240,49,38220.86,0.45,4,2,1,54,7,0,1,28.36,6,0,0,1,6,1347.53,117,51,2,123,51,0,0
1,0,4,18,11,207.57,0.2,0,0,3,5,0,0,1,3.33,0,0,0,0,0,62.27,8,3,0,10,2,0,0
1,0,3,33,22,967.87,0.5,0,0,1,4,0,1,1,6.58,1,0,0,0,0,147.16,19,6,0,14,10,0,0
1,3,2,13,10,161.94,0.1,0,0,1,3,1,0,1,3.75,0,0,0,0,0,43.19,5,0,0,8,1,0,0
1,0,3,23,14,340.55,0.3,2,2,0,4,0,2,1,3.89,0,0,0,0,0,87.57,14,4,0,9,4,0,0
2,6,5,32,21,958.32,0.5,1,0,1,7,3,2,1,6.82,0,0,0,0,1,140.55,15,2,1,17,4,0,0
34,9,83,769,128,244926.5,1.79,8,31,3,135,9,12,1,45.5,17,0,0,3,17,5383,357,156,4,412,142,4,1
1,11,1,7,6,36.19,0.1,1,0,0,1,1,1,0,2,0,0,0,0,0,18.9,4,0,0,3,0,0,0
10,8,32,240,65,36906.16,0.48,7,13,0,45,8,3,1,25.53,7,0,0,1,10,1445.37,107,48,3,133,46,0,0
1,6,1,5,5,17.41,0,0,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
1,0,2,13,12,163.12,0.2,2,1,0,3,0,0,1,3.5,0,0,0,0,0,46.6,5,2,0,8,2,0,0
6,11,20,147,52,13838.39,0.28,5,11,2,22,9,1,1,16.51,7,0,0,2,4,837.96,68,23,2,79,23,2,1
1,7,2,10,10,99.66,0.1,0,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
1,3,1,6,6,31.2,0.1,1,0,0,1,1,0,2,2,0,0,0,0,0,15.51,2,0,0,4,0,0,0
9,11,26,257,70,41152.77,0.53,8,11,2,38,11,1,1,26.12,2,0,0,6,7,1575.23,114,65,4,143,43,0,1
9,3,12,164,40,21528.97,0.29,3,1,0,22,3,1,1,24.67,1,0,0,1,1,872.8,74,22,1,90,32,0,0
1,4,2,12,11,124.54,0.1,2,1,0,3,2,0,1,3,0,0,0,0,0,41.51,5,0,0,7,2,0,0
1,4,1,7,7,29.48,0.1,0,0,0,2,2,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
1,0,2,11,11,133.19,0.1,0,0,0,3,0,0,1,3.5,0,0,0,0,0,38.5,4,1,0,7,1,0,0
1,4,2,12,9,152.16,0.1,1,1,1,3,1,0,1,4,0,0,0,0,0,38.4,4,0,0,8,2,0,0
1,3,2,8,8,60,0.1,1,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
6,7,12,130,47,18080.19,0.24,4,2,1,16,7,1,2,25.4,2,0,1,0,4,722.1,62,22,2,68,21,1,0
2,4,6,43,26,2021.19,0.7,1,0,1,8,1,2,1,10,0,0,0,0,1,202.12,20,7,1,23,8,0,0
11,1,44,365,82,92648.37,0.77,3,1,9,68,1,0,1,39.93,5,0,2,0,7,2320.51,154,44,5,211,56,2,1
2,3,4,25,15,732.54,0.3,2,1,0,6,1,0,0,7.5,0,0,0,0,1,97.67,10,3,1,15,3,0,0
4,6,10,90,30,7429.61,0.15,3,2,2,14,3,2,1,16.82,1,0,0,0,2,441.62,44,14,1,46,15,0,0
1,3,2,14,12,210.8,0.2,0,0,1,3,1,0,0,4.2,0,0,0,0,0,50.19,6,1,0,8,1,0,0
1,6,1,7,7,29.48,0.1,1,0,0,1,1,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
11,4,15,208,63,30359.2,0.41,10,9,2,44,4,4,1,24.42,3,0,0,4,3,1243.27,105,58,1,103,62,0,0
1,1,1,7,7,29.48,0.1,1,0,0,2,1,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,1
7,12,15,86,19,5918.21,0.12,0,1,0,22,4,0,1,16.2,0,0,0,0,6,365.32,36,18,2,50,13,0,0
3,0,4,43,19,1479.55,0.6,0,0,1,5,0,0,1,8.1,0,0,0,0,0,182.66,18,5,0,25,5,0,0
4,1,7,65,32,3335.53,0.11,2,3,0,11,1,1,0,10.26,3,0,0,0,1,325,30,10,1,35,12,2,0
1,6,2,13,11,188.88,0.1,0,0,0,3,1,1,1,4.2,0,0,0,0,0,44.97,7,2,0,6,1,0,0
2,7,4,19,16,304,0.3,1,0,0,6,1,1,1,4,0,0,0,0,1,76,8,3,1,11,2,0,0
2,15,6,32,19,741.46,0.5,0,0,3,8,2,1,1,5.45,0,0,0,0,1,135.93,15,5,1,17,4,0,0
1,11,2,11,11,133.19,0.1,0,0,0,3,1,0,1,3.5,0,0,0,0,0,38.5,4,1,0,7,1,0,0
1,0,2,13,12,163.12,0.2,1,0,0,3,0,1,1,3.5,0,0,0,0,0,46.6,7,2,0,6,1,0,0
1,0,11,100,27,7272.18,0.16,4,1,1,12,0,0,1,15.29,2,1,0,1,0,475.49,52,19,0,48,20,0,0
2,4,5,47,24,1486.9,0.7,5,3,1,6,1,2,1,6.9,1,0,0,0,0,215.49,23,7,0,24,9,0,0
1,6,5,31,16,1054,0.4,2,2,1,6,1,2,1,8.5,1,0,0,0,0,124,17,6,0,14,6,0,0
1,0,2,21,15,287.16,0.3,1,0,1,8,0,2,1,3.5,0,0,0,0,0,82.4,14,5,0,7,5,0,0
1,0,2,10,10,99.66,0.1,0,0,0,3,0,0,0,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
1,4,1,10,10,66.44,0.1,0,0,0,2,2,2,1,2,0,0,0,0,0,33.22,6,0,0,4,0,0,0
1,1,2,15,12,225.85,0.2,1,1,0,3,1,0,1,4.2,0,0,0,0,0,53.77,6,1,0,9,2,0,0
6,16,31,220,80,26484.59,0.46,7,11,5,45,9,3,1,19.4,8,0,0,1,6,1390.82,107,39,4,113,41,1,1
1,0,3,41,21,1108.22,0.6,3,4,1,9,0,1,1,6.15,1,0,0,0,0,180.9,20,6,0,21,8,0,0
3,3,7,37,21,1034.19,0.5,0,0,2,10,3,0,1,6.36,0,0,0,0,2,162.52,14,4,1,23,4,0,0
1,0,3,16,11,207.57,0.2,0,0,0,4,0,2,1,3.75,0,0,0,0,0,55.35,9,4,0,7,2,0,0
1,0,1,6,6,31.2,0.1,0,0,0,1,0,0,2,2,0,0,0,0,0,15.51,2,0,0,4,0,0,0
1,3,2,7,6,36.19,0.1,0,0,0,3,1,0,1,2,0,0,0,0,0,18.9,2,0,0,5,0,0,0
1,0,3,20,14,380.74,0.3,2,1,1,4,0,1,1,5,0,0,1,0,0,76.15,10,3,0,10,4,0,0
1,0,4,27,15,646.1,0.4,2,1,0,5,0,2,1,6.12,0,0,0,0,0,105.49,14,5,0,13,3,0,0
1,0,1,6,6,15.51,0.1,0,0,0,1,0,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
18,21,53,571,91,120946.56,1.24,12,15,11,76,17,1,1,32.55,10,0,0,3,21,3715.95,264,95,5,307,85,0,1
1,1,2,24,15,406.32,0.3,1,2,0,3,1,2,1,4.33,0,0,0,0,0,93.77,13,2,0,11,4,0,0
1,11,2,10,9,126.8,0.1,1,0,0,3,1,0,1,4,0,0,0,0,0,31.7,4,1,0,6,1,0,0
1,3,7,62,25,1679.53,0.1,5,6,4,8,1,1,0,5.83,1,0,0,2,0,287.92,30,10,0,32,10,0,0
1,1,6,44,21,1014.63,0.6,0,0,0,7,1,0,1,5.25,0,0,0,0,0,193.26,21,6,0,23,5,0,1
4,9,15,183,68,16242.2,0.37,13,13,1,20,5,0,1,14.58,7,1,3,1,4,1114.1,81,23,2,102,35,0,1
1,3,2,13,12,163.12,0.2,1,1,0,3,1,0,1,3.5,0,0,0,0,0,46.6,5,1,0,8,1,0,0
1,3,3,21,14,479.73,0.3,3,1,1,4,1,0,1,6,1,1,0,1,0,79.95,9,1,0,12,2,0,0
2,0,5,24,15,632.92,0.3,0,0,0,7,0,0,1,6.75,0,0,0,0,2,93.77,9,4,1,15,2,0,1
2,3,5,23,14,408.66,0.3,1,0,2,7,1,0,1,4.67,0,0,0,0,2,87.57,7,2,1,16,3,0,0
1,1,5,55,29,2546.15,0.9,4,4,0,6,1,2,3,9.53,1,1,0,0,0,267.19,27,6,0,28,4,0,0
1,0,2,13,10,115.16,0.1,2,0,0,3,0,2,1,2.67,0,0,0,0,0,43.19,8,2,0,5,2,0,0
1,0,2,8,8,60,0.1,1,0,0,3,0,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
1,0,1,7,7,29.48,0.1,1,0,0,1,0,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
1,0,1,8,7,26.95,0.1,0,0,0,1,0,2,0,1.2,0,0,0,0,0,22.46,6,0,0,2,0,0,0
1,6,1,5,5,17.41,0,1,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
1,3,2,13,10,161.94,0.1,0,0,1,3,1,0,1,3.75,0,0,0,0,0,43.19,5,0,0,8,1,0,0
1,0,1,6,6,15.51,0.1,0,0,0,1,0,1,0,1,0,0,0,0,0,15.51,4,0,0,2,0,0,0
1,0,1,4,4,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
3,8,8,51,21,2587.29,0.7,2,1,2,12,2,0,1,11.55,0,0,0,0,3,224.1,21,7,3,30,8,0,0
1,0,3,56,23,2670.41,0.8,0,0,0,4,0,1,1,10.54,1,0,0,0,0,253.32,23,10,0,33,14,0,0
1,1,1,7,7,29.48,0.1,1,0,0,2,1,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
1,7,2,10,9,126.8,0.1,0,0,0,3,1,0,1,4,0,0,0,0,0,31.7,4,1,0,6,1,0,0
1,4,1,7,7,29.48,0.1,0,0,0,2,2,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
1,4,3,18,12,258.12,0.2,1,0,1,4,1,1,1,4,0,0,0,0,0,64.53,8,1,0,10,3,0,0
5,3,11,91,29,4304.43,0.15,1,1,1,20,1,1,1,9.74,0,0,0,0,0,442.8,37,12,0,54,12,0,1
6,21,11,92,41,10092.2,0.16,2,1,0,14,4,2,2,20.47,1,0,0,0,4,492.89,39,13,4,53,18,1,0
4,0,9,83,28,5421.85,0.13,1,4,0,17,0,6,2,13.59,0,0,0,0,4,399.1,42,16,1,41,11,0,0
1,3,1,4,4,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
1,5,2,10,10,99.66,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
1,4,2,9,9,85.59,0.1,1,0,0,3,2,0,1,3,0,0,0,0,0,28.53,3,1,0,6,1,0,1
2,1,6,43,22,1438.17,0.6,1,3,3,7,1,0,2,7.5,1,0,0,0,0,191.76,18,5,0,25,8,0,0
2,4,6,37,18,732.86,0.5,1,2,1,8,2,1,0,4.75,1,0,0,0,1,154.29,19,5,1,18,8,0,0
1,10,3,12,8,64.8,0.1,1,0,1,4,1,1,0,1.8,0,0,0,0,0,36,6,1,0,6,1,0,0
1,4,4,42,23,914.32,0.6,3,3,2,7,2,2,1,4.81,0,0,0,0,0,189.99,22,6,0,20,6,0,0
2,3,5,37,21,900.9,0.5,1,1,1,7,2,0,1,5.54,1,0,0,1,1,162.52,18,8,1,19,6,0,0
1,3,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
1,6,2,10,9,126.8,0.1,1,0,0,3,1,0,1,4,0,0,0,0,0,31.7,4,1,0,6,1,0,0
1,7,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
1,0,1,8,8,48,0.1,1,0,0,1,0,1,2,2,0,0,0,0,0,24,4,0,0,4,0,0,1
1,0,1,10,8,40,0.1,0,0,0,4,0,3,0,1.33,0,0,0,0,0,30,8,0,0,2,0,0,0
1,21,1,5,5,17.41,0,0,0,0,1,1,0,1,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
1,1,1,4,4,12,0,0,0,0,2,1,0,1,1.5,0,0,0,0,0,8,1,0,0,3,0,0,0
