@relation 2.a.ROS

@attribute COMP numeric
@attribute NOCL numeric
@attribute NOS numeric
@attribute HLTH numeric
@attribute HVOC numeric
@attribute HEFF numeric
@attribute HBUG numeric
@attribute CREF numeric
@attribute XMET numeric
@attribute LMET numeric
@attribute NLOC numeric
@attribute NOC numeric
@attribute NOA numeric
@attribute MOD numeric
@attribute HDIF numeric
@attribute VDEC numeric
@attribute EXCT numeric
@attribute EXCR numeric
@attribute CAST numeric
@attribute TDN numeric
@attribute HVOL numeric
@attribute NAND numeric
@attribute VREF numeric
@attribute MDN numeric
@attribute NOPR numeric
@attribute NEXP numeric
@attribute LOOP numeric
@attribute defective {0,1}

@data
11,14,32,265,70,52788.45,0.54,5,11,0,44,10,1,1,32.5,8,0,1,0,9,1624.26,117,35,2,148,42,1,1
5,6,7,74,30,3153.32,0.12,2,6,0,9,4,2,2,8.68,0,0,0,0,1,363.11,30,11,1,44,11,0,1
1,10,2,21,16,210,0.3,2,0,0,3,1,1,0,2.5,0,0,0,0,0,84,11,0,0,10,1,0,1
1,1,1,4,4,12,0,0,0,0,2,1,0,1,1.5,0,0,0,0,0,8,1,0,0,3,0,0,0
3,0,4,37,18,981.83,0.5,2,3,0,7,0,2,1,6.36,0,0,0,0,1,154.29,20,8,1,17,8,0,0
1,6,2,11,10,127.89,0.1,2,1,0,3,1,0,2,3.5,0,0,0,0,0,36.54,3,0,0,8,1,0,1
1,0,2,8,8,60,0.1,1,0,0,3,0,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
3,7,20,143,51,9712.54,0.27,9,12,0,23,2,4,1,11.97,4,0,1,0,4,811.16,70,26,2,73,25,0,1
1,16,2,9,9,57.6,0.1,2,0,0,3,1,1,0,2,0,0,0,0,0,28.53,5,0,0,4,1,0,1
149,58,363,2909,216,2858271.91,7.52,6,9,15,558,52,0,1,126.7,37,1,2,3,123,22558.97,1187,459,9,1722,527,12,1
3,6,19,176,43,17174.49,0.32,1,1,2,24,6,1,1,17.98,4,0,0,0,4,955.2,83,21,2,93,16,0,1
6,8,18,120,42,8266.98,0.22,3,7,0,31,5,2,1,12.78,2,0,0,0,5,647.8,57,28,1,63,22,0,1
1,10,2,21,16,210,0.3,2,0,0,3,1,1,0,2.5,0,0,0,0,0,84,11,0,0,10,1,0,1
1,28,2,24,17,446.35,0.3,4,2,1,3,1,2,2,4.55,0,1,0,0,0,98.1,13,2,0,11,3,0,0
2,3,5,39,18,1301.2,0.5,1,1,2,7,1,0,1,8,1,0,0,1,1,162.63,16,2,1,23,4,0,1
1,0,5,30,17,643.78,0.4,0,0,0,6,0,2,1,5.25,0,0,0,0,0,122.62,15,6,0,15,3,0,0
1,0,2,13,11,188.88,0.1,0,0,0,3,0,1,1,4.2,0,0,0,0,0,44.97,7,2,0,6,1,0,1
2,2,13,109,41,7872.82,0.19,3,2,1,20,2,0,1,13.48,2,0,0,0,2,583.97,52,20,1,57,19,0,1
1,3,5,44,22,1233.35,0.7,1,0,2,6,1,1,1,6.29,0,0,0,0,0,196.21,22,6,0,22,6,0,0
1,4,2,10,10,99.66,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
1,80,1,5,5,17.41,0,1,0,0,1,1,0,0,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
2,3,5,40,26,1175.11,0.6,3,2,1,8,1,2,1,6.25,0,1,2,0,2,188.2,20,5,1,20,7,0,0
6,3,14,120,52,10633.91,0.23,7,7,0,19,3,2,1,15.55,2,0,2,0,3,684.5,54,22,1,66,18,0,0
1,10,2,21,16,210,0.3,2,0,0,3,1,1,0,2.5,0,0,0,0,0,84,11,0,0,10,1,0,1
2,10,8,59,26,2253.27,0.9,4,3,2,12,6,1,1,8.12,2,0,0,1,3,277.33,26,4,2,33,7,1,0
1,8,2,9,7,47.37,0.1,1,0,0,3,1,1,0,1.88,0,0,0,0,0,25.27,5,1,0,4,1,0,0
1,39,2,9,9,57.6,0.1,2,0,0,3,1,1,0,2,0,0,0,0,0,28.53,5,0,0,4,1,0,0
4,4,8,44,19,1087.47,0.6,2,0,4,12,2,1,1,5.82,0,0,0,0,3,186.91,16,8,1,28,8,0,1
1,4,4,41,20,1001.86,0.6,4,2,1,5,2,2,1,5.65,0,1,0,0,0,177.2,21,6,0,20,5,0,0
9,5,10,146,50,19989.18,0.27,4,2,3,21,5,1,0,24.26,2,1,0,0,0,824,67,29,0,79,26,0,0
1,3,2,29,24,598.34,0.4,6,2,0,9,1,5,1,4.5,0,1,1,0,0,132.96,18,1,0,11,4,0,0
3,4,10,81,25,6423.52,0.13,4,2,0,14,1,0,1,17.8,3,0,0,0,1,376.15,37,11,1,44,14,1,0
11,14,32,265,70,52788.45,0.54,5,11,0,44,10,1,1,32.5,8,0,1,0,9,1624.26,117,35,2,148,42,1,1
13,10,38,264,71,34999.63,0.54,7,12,1,52,10,3,1,21.56,7,0,0,2,16,1623.53,118,63,5,146,53,0,1
3,4,8,45,22,1458.75,0.7,3,0,3,11,2,3,1,7.27,0,0,0,1,3,200.67,21,9,2,24,9,0,0
4,4,9,82,28,3547.83,0.13,6,3,1,12,1,0,1,9,3,0,0,1,1,394.2,38,14,1,44,14,0,1
6,7,19,135,47,12110.39,0.25,2,1,4,26,5,0,1,16.15,3,0,1,0,2,749.87,57,20,1,78,19,0,1
2,4,5,32,17,1121.13,0.4,0,0,0,7,1,0,1,8.57,0,0,0,0,2,130.8,12,4,1,20,4,0,1
2,0,5,24,15,632.92,0.3,0,0,0,7,0,0,1,6.75,0,0,0,0,2,93.77,9,4,1,15,2,0,1
10,7,30,260,55,42778.94,0.5,3,2,9,38,5,1,1,28.46,4,1,1,0,5,1503.15,117,37,3,143,35,0,1
3,3,2,59,23,2058.87,0.9,0,1,2,8,1,0,0,7.71,0,0,0,0,0,266.89,24,2,0,35,5,0,1
1,3,3,24,16,617.14,0.3,3,2,1,4,1,0,1,6.43,1,1,0,1,0,96,10,1,0,14,3,0,0
2,8,3,20,16,320,0.3,2,1,0,5,2,0,0,4,0,0,1,0,1,80,8,2,1,12,3,0,1
2,4,20,156,53,9361.6,0.3,8,12,4,29,2,6,1,10.48,4,0,0,2,2,893.56,80,24,1,76,22,0,1
10,11,38,341,109,49379.41,0.77,25,21,5,54,11,4,1,21.4,13,1,0,5,10,2307.95,160,60,2,181,67,0,1
4,7,20,134,42,8959.87,0.24,1,1,5,24,2,0,1,12.4,5,0,0,0,3,722.57,62,25,2,72,24,0,0
2,3,6,42,20,1633.69,0.6,2,1,2,8,3,0,1,9,1,0,0,0,1,181.52,18,4,1,24,5,0,0
3,4,4,32,16,1386.67,0.4,2,1,0,7,1,0,1,10.83,0,0,0,1,0,128,13,8,0,19,7,0,1
7,3,27,177,42,20414.42,0.32,3,5,5,28,1,0,1,21.39,5,0,0,0,6,954.44,77,19,2,100,27,2,1
1,0,1,10,10,66.44,0.1,2,0,0,1,0,2,2,2,0,0,0,0,0,33.22,6,0,0,4,0,0,1
8,1,21,126,31,6384.16,0.21,3,8,0,29,1,4,1,10.23,0,0,0,0,12,624.23,50,25,3,76,15,0,1
16,17,30,338,50,29068.55,0.64,14,4,0,32,15,0,1,15.24,1,0,0,0,1,1907.62,160,69,1,178,71,0,1
35,17,75,667,115,160378.71,1.52,16,33,2,112,17,2,1,35.12,18,0,1,8,12,4565.94,281,108,4,386,95,1,1
3,1,11,103,40,7526.64,0.18,2,4,1,16,1,1,1,13.73,3,0,0,0,0,548.16,51,18,0,52,19,0,1
6,14,35,224,72,27641.26,0.46,4,11,3,44,9,1,1,20,8,0,0,2,6,1382.6,104,36,4,120,40,1,1
2,11,10,90,42,4629.1,0.16,1,1,0,27,2,1,2,9.54,1,0,1,0,1,485.31,31,20,1,59,23,0,1
1,0,2,8,8,60,0.1,0,0,0,3,0,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
11,12,32,258,63,33310.19,0.51,7,8,4,45,8,1,2,21.6,1,1,2,1,15,1542.14,108,29,3,150,33,0,0
1,0,3,40,23,1061.53,0.6,4,1,1,9,0,2,1,5.87,1,0,0,0,0,180.94,22,6,0,18,8,0,0
1,8,1,5,5,17.41,0,1,0,0,1,3,0,0,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
1,3,3,18,11,177.91,0.2,1,2,0,4,1,1,0,2.86,0,0,0,0,0,62.27,10,2,0,8,2,0,0
1,11,2,17,12,213.31,0.2,1,1,1,3,1,0,1,3.5,0,0,0,0,0,60.94,7,0,0,10,2,0,0
1,3,2,7,6,36.19,0.1,0,0,0,3,1,0,1,2,0,0,0,0,0,18.9,2,0,0,5,0,0,0
5,0,10,76,34,6379.68,0.13,2,1,0,11,0,0,1,16.5,0,0,0,0,3,386.65,33,13,3,43,10,1,1
1,3,4,26,18,352.36,0.4,2,1,2,5,1,1,1,3.25,0,0,0,0,0,108.42,13,4,0,13,3,0,0
40,26,72,624,71,238084.71,1.28,2,3,4,113,26,1,1,62.4,2,1,1,0,36,3837.44,243,74,7,381,139,7,1
10,2,16,177,49,21201.14,0.33,7,7,1,34,2,4,1,21.33,2,0,1,2,3,993.8,88,49,2,89,57,0,0
9,7,27,202,67,22069.6,0.41,7,14,4,31,4,1,1,18.1,8,1,0,2,6,1225.35,91,34,4,111,33,1,0
5,0,13,99,36,8042.93,0.17,3,3,2,14,0,0,1,15.71,3,0,0,0,2,511.82,44,11,2,55,18,1,1
6,7,18,163,48,19936.64,0.3,4,4,1,24,7,1,1,21.9,3,0,0,0,5,910.35,73,34,4,90,28,0,1
1,2,2,19,16,342,0.3,0,0,0,3,1,0,2,4.5,0,0,0,0,0,76,7,4,0,12,3,0,0
2,4,6,79,31,4197.57,0.13,1,2,4,8,4,1,1,10.72,2,0,0,2,0,391.38,39,10,0,40,11,0,0
1,3,8,47,25,1411.88,0.7,4,1,0,20,3,3,1,6.47,0,0,0,0,0,218.26,23,7,0,24,9,0,1
23,55,57,804,147,121559.27,1.93,3,6,2,58,55,0,1,21,1,0,0,0,0,5788.54,399,135,0,405,171,0,1
9,1,65,967,37,506167.96,1.68,1,8,0,81,1,5,3,100.48,0,0,0,0,0,5037.54,371,163,0,596,163,0,0
3,8,14,93,31,3958.18,0.15,2,5,1,14,5,1,1,8.59,1,0,0,1,2,460.74,42,4,2,51,11,1,0
1,8,1,4,4,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
1,6,2,20,15,401.85,0.3,1,1,0,3,1,1,1,5.14,0,0,0,0,0,78.14,9,2,0,11,2,0,0
1,3,2,11,11,133.19,0.1,1,0,0,3,1,0,1,3.5,0,0,0,0,0,38.5,4,1,0,7,1,0,0
1,3,2,14,11,203.41,0.2,1,1,0,3,1,2,1,4.2,0,0,0,0,0,48.43,7,0,0,7,1,0,0
4,8,14,97,36,8424.91,0.17,4,1,3,16,2,0,1,16.8,4,0,1,1,4,501.48,42,10,3,55,14,1,1
13,2,28,225,47,35764.61,0.42,2,6,0,38,2,2,1,28.62,3,0,0,0,11,1249.78,101,35,8,124,53,2,1
1,2,2,17,14,302.5,0.2,0,0,0,3,2,0,2,4.67,0,0,0,0,0,64.73,7,2,0,10,1,0,0
1,3,4,26,18,352.36,0.4,2,1,2,5,1,1,1,3.25,0,0,0,0,0,108.42,13,4,0,13,3,0,0
1,0,1,8,7,26.95,0.1,0,0,0,1,0,2,0,1.2,0,0,0,0,0,22.46,6,0,0,2,0,0,0
5,0,14,97,40,5837.34,0.17,2,4,3,20,0,0,0,11.31,2,0,1,0,3,516.23,42,18,1,55,15,0,1
4,4,8,44,19,1087.47,0.6,2,0,4,12,2,1,1,5.82,0,0,0,0,3,186.91,16,8,1,28,8,0,1
1,7,3,16,11,339.2,0.2,1,1,0,4,1,0,1,6.12,1,0,0,0,0,55.35,7,1,0,9,3,0,0
4,4,8,44,19,1087.47,0.6,2,0,4,12,2,1,1,5.82,0,0,0,0,3,186.91,16,8,1,28,8,0,1
1,3,4,23,15,606.54,0.3,1,2,1,5,1,0,1,6.75,1,0,0,0,0,89.86,9,2,0,14,3,0,0
1,0,2,11,10,109.62,0.1,0,0,0,3,0,0,1,3,0,0,0,0,0,36.54,4,2,0,7,2,0,0
20,5,54,510,107,116262.62,1.15,9,23,2,80,5,10,1,33.82,12,0,0,4,8,3438.15,247,96,4,263,92,3,1
3,3,17,198,49,13255.3,0.37,7,17,5,27,1,1,0,11.92,1,0,0,4,2,1111.71,93,31,1,105,35,0,1
5,2,14,112,40,7318.24,0.2,5,8,0,20,2,1,1,12.28,2,0,0,2,5,596.6,51,27,2,61,20,0,1
8,3,22,195,56,24675.15,0.38,6,7,0,26,3,1,0,21.79,6,0,1,2,4,1132.43,92,36,3,103,36,1,1
3,0,6,47,23,1640.11,0.7,3,2,1,12,0,3,1,7.71,0,0,0,0,2,212.61,24,9,2,23,7,0,0
10,2,33,276,90,34555.21,0.6,19,16,0,37,2,3,1,19.29,13,1,0,2,6,1791.75,135,53,4,141,50,1,1
2,3,9,87,27,6784.27,0.14,2,1,1,19,3,1,1,16.4,1,0,0,0,2,413.68,41,17,1,46,13,0,1
1,10,2,21,16,210,0.3,2,0,0,3,1,1,0,2.5,0,0,0,0,0,84,11,0,0,10,1,0,1
1,5,6,48,18,1655.84,0.7,2,0,0,7,1,5,1,8.27,0,0,0,0,0,200.16,26,10,0,22,5,0,0
1,1,4,29,17,452.59,0.4,0,1,3,5,1,0,1,3.82,0,0,0,0,0,118.54,14,3,0,15,4,0,0
1,0,2,14,13,181.32,0.2,1,1,0,3,0,0,1,3.5,0,0,0,0,0,51.81,6,1,0,8,2,0,0
3,0,8,53,27,1927.13,0.8,2,0,2,8,0,2,1,7.65,0,0,0,0,2,252.1,26,3,2,27,5,1,0
34,18,85,846,98,546905.74,1.87,5,15,9,105,7,0,1,97.73,16,0,0,3,20,5596.4,385,140,8,461,163,10,1
2,5,11,151,41,14701.84,0.27,5,8,1,26,3,1,2,18.17,3,0,0,2,0,808.99,63,18,0,88,28,0,0
2,2,11,103,32,4735.76,0.17,5,5,3,13,2,0,1,9.2,0,0,0,0,1,515,47,11,1,56,21,0,0
10,5,50,376,72,74950.35,0.77,9,12,4,71,3,3,1,32.31,13,0,0,4,10,2319.89,168,73,2,208,76,2,1
3,0,9,55,25,5172.9,0.9,0,0,0,9,0,4,2,20.25,1,0,0,0,2,255.41,27,6,2,28,7,1,0
1,0,2,8,8,60,0.1,1,0,0,3,0,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
11,1,44,365,82,92648.37,0.77,3,1,9,68,1,0,1,39.93,5,0,2,0,7,2320.51,154,44,5,211,56,2,1
10,17,53,491,94,128754.79,1.7,13,12,3,65,12,1,1,40.1,18,0,0,3,8,3218.3,247,97,3,244,107,2,1
3,3,10,103,37,4769.54,0.18,5,10,4,14,1,1,0,8.89,1,0,0,2,2,536.57,48,16,1,55,16,0,1
3,0,6,33,23,1261.4,0.5,0,0,0,9,0,0,1,8.45,1,0,0,0,1,149.28,13,5,1,20,6,1,0
1,1,2,8,8,60,0.1,1,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
5,3,11,99,31,5138.21,0.16,3,1,1,20,1,2,1,10.48,0,0,0,1,0,490.47,44,18,0,55,16,0,1
3,6,19,176,43,17174.49,0.32,1,1,2,24,6,1,1,17.98,4,0,0,0,4,955.2,83,21,2,93,16,0,1
2,3,2,22,16,509.14,0.3,0,1,1,5,1,0,0,5.79,0,0,0,0,0,88,9,2,0,13,3,0,0
1,0,2,10,9,126.8,0.1,1,0,0,3,0,0,1,4,0,0,0,0,0,31.7,4,1,0,6,1,0,0
2,3,7,64,27,2282.35,0.1,3,6,3,9,1,1,0,7.5,1,0,0,0,1,304.31,30,8,1,34,10,0,1
1,10,1,4,4,8,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8,2,0,0,2,0,0,0
17,16,53,502,76,160610.4,1.5,7,12,2,71,16,1,1,51.21,9,0,0,9,17,3136.46,236,111,5,266,103,1,1
1,4,2,8,8,60,0.1,0,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,1,0,5,1,0,0
23,55,57,804,147,121559.27,1.93,3,6,2,58,55,0,1,21,1,0,0,0,0,5788.54,399,135,0,405,171,0,1
8,3,20,202,83,18732.85,0.43,18,17,0,31,3,4,0,14.55,7,0,2,1,6,1287.76,98,24,4,104,34,1,1
1,5,2,12,10,93.1,0.1,0,0,1,3,1,1,1,2.33,0,0,0,0,0,39.86,7,2,0,5,2,0,0
1,16,2,9,9,57.6,0.1,2,0,0,3,1,1,0,2,0,0,0,0,0,28.53,5,0,0,4,1,0,1
20,5,54,510,107,116262.62,1.15,9,23,2,80,5,10,1,33.82,12,0,0,4,8,3438.15,247,96,4,263,92,3,1
1,4,2,9,9,85.59,0.1,1,0,0,3,2,0,1,3,0,0,0,0,0,28.53,3,1,0,6,1,0,1
7,5,16,201,70,20256.69,0.41,9,16,3,27,3,2,1,16.44,7,1,0,1,2,1231.99,95,26,2,106,30,0,1
7,3,2,115,27,6561.74,0.18,0,1,3,12,1,0,0,12,0,0,0,0,0,546.81,48,6,0,67,13,0,0
2,3,5,45,22,1806.7,0.7,1,2,2,7,1,0,1,9,1,0,0,1,1,200.67,18,3,1,27,4,0,1
9,8,17,113,32,4974.46,0.19,0,0,1,27,8,1,1,8.8,0,0,0,0,0,565,45,9,0,68,17,0,0
1,1,2,16,14,213.21,0.2,2,1,0,3,1,0,1,3.5,0,0,0,0,0,60.92,7,2,0,9,3,0,1
1,1,3,13,9,128.78,0.1,0,0,2,4,1,0,1,3.12,0,0,0,0,0,41.21,5,1,0,8,0,0,0
13,10,38,264,71,34999.63,0.54,7,12,1,52,10,3,1,21.56,7,0,0,2,16,1623.53,118,63,5,146,53,0,1
1,3,4,26,18,352.36,0.4,2,1,2,5,1,1,1,3.25,0,0,0,0,0,108.42,13,4,0,13,3,0,0
1,4,1,10,10,66.44,0.1,0,0,0,2,2,2,1,2,0,0,0,0,0,33.22,6,0,0,4,0,0,0
3,3,10,103,37,4769.54,0.18,5,10,4,14,1,1,0,8.89,1,0,0,2,2,536.57,48,16,1,55,16,0,1
5,0,16,114,41,9967.62,0.2,1,3,3,17,0,0,1,16.32,2,0,0,0,4,610.76,51,13,3,63,15,1,1
4,9,15,183,68,16242.2,0.37,13,13,1,20,5,0,1,14.58,7,1,3,1,4,1114.1,81,23,2,102,35,0,1
17,5,33,303,78,62883.67,0.63,17,1,1,44,5,4,1,33.2,6,1,0,9,5,1904.48,140,76,2,163,47,0,1
1,4,1,7,7,29.48,0.1,0,0,0,2,2,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
5,1,8,102,38,4683.78,0.18,5,5,2,10,1,3,0,8.75,2,0,0,1,0,535.29,49,16,0,53,24,0,0
5,20,48,487,67,96295.8,0.98,2,2,1,57,13,3,1,32.6,8,0,0,18,4,2954.19,226,98,2,261,89,0,1
1,1,1,4,4,12,0,0,0,0,2,1,0,1,1.5,0,0,0,0,0,8,1,0,0,3,0,0,1
3,1,3,45,22,2753.7,0.7,2,1,0,6,1,0,1,13.72,1,0,0,1,0,200.67,19,13,0,26,10,1,1
1,0,1,8,8,48,0.1,1,0,0,1,0,1,2,2,0,0,0,0,0,24,4,0,0,4,0,0,1
1,1,2,16,14,213.21,0.2,2,1,0,3,1,0,1,3.5,0,0,0,0,0,60.92,7,2,0,9,3,0,1
7,6,22,157,50,16661.9,0.3,6,6,2,26,4,3,0,18.8,4,0,0,0,7,886.9,73,25,4,84,30,1,1
1,4,2,8,8,60,0.1,0,0,0,3,2,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,1
13,2,28,225,47,35764.61,0.42,2,6,0,38,2,2,1,28.62,3,0,0,0,11,1249.78,101,35,8,124,53,2,1
1,3,4,61,25,2738.33,0.9,2,1,0,10,3,0,1,9.67,1,0,0,2,0,283.28,29,11,0,32,11,0,1
13,10,38,264,71,34999.63,0.54,7,12,1,52,10,3,1,21.56,7,0,0,2,16,1623.53,118,63,5,146,53,0,1
10,5,50,376,72,74950.35,0.77,9,12,4,71,3,3,1,32.31,13,0,0,4,10,2319.89,168,73,2,208,76,2,1
1,20,6,35,18,729.74,0.5,2,0,3,7,2,1,1,5,1,0,0,0,0,145.95,20,9,0,15,8,0,0
1,3,4,26,18,352.36,0.4,2,1,2,5,1,1,1,3.25,0,0,0,0,0,108.42,13,4,0,13,3,0,0
1,0,2,11,11,114.16,0.1,0,0,0,3,0,0,1,3,0,0,0,0,0,38.5,5,1,0,6,1,0,0
1,17,2,9,9,57.6,0.1,2,0,0,3,1,1,0,2,0,0,0,0,0,28.53,5,0,0,4,1,0,0
5,12,13,110,40,7880.55,0.2,2,4,2,19,6,2,1,13.46,2,0,0,0,4,585.41,50,19,2,60,15,0,1
1,0,1,10,10,66.44,0.1,2,0,0,1,0,2,2,2,0,0,0,0,0,33.22,6,0,0,4,0,0,0
7,0,14,152,57,11257.75,0.3,10,10,2,19,0,4,1,12.7,7,1,0,1,3,886.6,78,30,3,74,29,0,1
22,19,52,427,78,90474.56,0.89,11,5,1,78,15,0,1,33.71,10,0,0,8,22,2683.87,183,98,5,244,75,0,1
1,7,2,10,10,99.66,0.1,0,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
3,6,6,50,26,3153.21,0.8,1,0,2,9,1,1,1,13.42,1,0,0,0,1,235.2,23,9,1,27,13,1,0
3,1,11,103,40,7526.64,0.18,2,4,1,16,1,1,1,13.73,3,0,0,0,0,548.16,51,18,0,52,19,0,1
71,32,133,2809,125,1616188.38,6.52,0,0,0,534,32,0,1,82.6,4,0,0,0,24,19566.89,982,650,2,1827,752,1,1
4,6,11,85,35,5522.53,0.15,3,4,1,14,6,1,1,12.67,2,0,0,0,2,435.99,38,11,1,47,13,0,0
7,7,17,114,47,9023.43,0.21,4,5,0,28,7,0,1,14.25,1,0,1,0,5,633.22,42,12,2,72,17,1,1
5,3,11,99,31,5138.21,0.16,3,1,1,20,1,2,1,10.48,0,0,0,1,0,490.47,44,18,0,55,16,0,1
7,23,19,180,53,13905.96,0.34,9,9,1,26,8,1,2,13.49,4,0,0,0,6,1031.3,83,23,2,97,42,0,1
11,24,30,379,76,80919.81,0.79,12,14,1,41,9,1,2,34.17,8,0,0,0,10,2367.96,179,52,2,200,91,2,1
5,7,19,166,59,11696.52,0.33,12,15,1,29,7,0,1,11.98,8,0,1,0,5,976.52,77,19,2,89,29,0,1
1,4,1,9,8,48.6,0.1,0,0,0,4,2,2,1,1.8,0,0,0,0,0,27,6,0,0,3,0,0,0
4,3,14,86,31,5538.79,0.14,3,2,2,18,1,0,1,13,4,1,0,1,5,426.6,36,12,2,50,12,0,0
1,3,3,17,12,243.78,0.2,0,0,0,4,1,0,1,4,0,0,0,0,0,60.94,8,2,0,9,2,0,0
5,12,13,110,40,7880.55,0.2,2,4,2,19,6,2,1,13.46,2,0,0,0,4,585.41,50,19,2,60,15,0,1
1,4,2,34,16,952,0.5,2,2,0,3,1,2,1,7,0,0,0,0,0,136,18,4,0,16,5,0,0
2,0,5,24,15,632.92,0.3,0,0,0,7,0,0,1,6.75,0,0,0,0,2,93.77,9,4,1,15,2,0,1
5,1,10,80,37,7106.79,0.14,2,0,1,17,1,3,1,17.5,2,0,1,0,4,416.76,36,8,3,44,10,1,0
1,1,2,7,7,39.3,0.1,0,0,0,3,1,0,0,2,0,0,0,0,0,19.65,3,0,0,4,1,0,1
29,14,68,607,89,198110.82,1.31,9,20,2,94,14,1,1,50.4,7,0,0,7,25,3930.77,273,133,3,334,113,2,1
8,3,22,195,56,24675.15,0.38,6,7,0,26,3,1,0,21.79,6,0,1,2,4,1132.43,92,36,3,103,36,1,1
5,7,19,166,59,11696.52,0.33,12,15,1,29,7,0,1,11.98,8,0,1,0,5,976.52,77,19,2,89,29,0,1
7,6,22,157,50,16661.9,0.3,6,6,2,26,4,3,0,18.8,4,0,0,0,7,886.9,73,25,4,84,30,1,1
2,98,6,60,32,3616.67,0.1,6,3,0,12,2,5,2,12.6,2,1,1,0,1,300,31,8,1,29,9,0,1
1,3,2,10,10,99.66,0.1,1,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,0
4,0,12,74,32,3741.11,0.12,0,0,0,20,0,0,1,10.11,1,0,0,0,1,370,26,14,1,48,20,1,0
11,1,44,365,82,92648.37,0.77,3,1,9,68,1,0,1,39.93,5,0,2,0,7,2320.51,154,44,5,211,56,2,1
149,58,363,2909,216,2858271.91,7.52,6,9,15,558,52,0,1,126.7,37,1,2,3,123,22558.97,1187,459,9,1722,527,12,1
1,3,2,8,8,60,0.1,1,0,0,3,1,0,1,2.5,0,0,0,0,0,24,3,0,0,5,1,0,0
1,1,2,7,7,39.3,0.1,0,0,0,3,1,0,0,2,0,0,0,0,0,19.65,3,0,0,4,1,0,1
1,48,1,5,5,17.41,0,1,0,0,1,1,0,0,1.5,0,0,0,0,0,11.61,2,0,0,3,0,0,0
20,18,63,491,77,171768.56,1.3,3,5,2,75,15,0,1,55.82,13,0,0,1,20,3076.99,219,85,7,272,72,3,1
9,4,13,140,44,12127.22,0.25,4,1,1,18,4,2,1,15.87,4,0,0,1,1,764.32,68,31,1,72,27,0,1
3,1,7,44,27,1506.35,0.7,1,1,1,9,1,0,2,7.2,0,0,0,0,1,209.22,18,10,1,26,6,0,0
1,0,3,41,21,1108.22,0.6,3,4,1,9,0,1,1,6.15,1,0,0,0,0,180.9,20,6,0,21,8,0,0
10,11,38,341,109,49379.41,0.77,25,21,5,54,11,4,1,21.4,13,1,0,5,10,2307.95,160,60,2,181,67,0,1
6,8,18,120,42,8266.98,0.22,3,7,0,31,5,2,1,12.78,2,0,0,0,5,647.8,57,28,1,63,22,0,1
5,1,19,188,60,19181.28,0.37,5,3,3,23,1,2,1,17.27,7,0,0,1,4,1110.5,95,28,2,93,31,0,0
1,5,2,10,10,99.66,0.1,0,0,0,3,1,0,1,3,0,0,0,0,0,33.22,4,1,0,6,1,0,1
1,0,2,13,10,115.16,0.1,2,0,0,3,0,2,1,2.67,0,0,0,0,0,43.19,8,2,0,5,2,0,0
2,3,5,39,19,1192.82,0.6,1,1,2,7,1,0,1,7.2,1,0,0,1,1,165.67,16,2,1,23,4,0,1
35,9,99,761,133,236239.8,1.79,20,35,4,118,9,1,1,44,25,0,1,8,41,5369.7,330,101,7,431,115,5,1
23,55,57,804,147,121559.27,1.93,3,6,2,58,55,0,1,21,1,0,0,0,0,5788.54,399,135,0,405,171,0,1
1,3,3,20,15,341.85,0.3,0,0,0,4,1,0,0,4.38,1,0,0,0,0,78.14,10,3,0,10,3,0,0
1,6,1,7,7,29.48,0.1,1,0,0,1,1,1,1,1.5,0,0,0,0,0,19.65,4,0,0,3,0,0,0
1,0,2,23,14,291.9,0.3,1,3,0,3,0,1,1,3.33,0,0,0,0,0,87.57,12,3,0,11,3,0,0
27,2,84,610,80,281780.11,1.29,3,1,13,105,2,0,1,73.7,6,0,2,0,25,3856.38,257,62,5,353,93,2,0
3,5,7,79,30,2990.4,0.13,6,7,0,9,3,2,1,7.71,1,0,0,0,2,387.64,36,6,1,43,7,0,1
2,3,2,30,19,688.16,0.4,0,1,2,6,1,0,0,5.4,0,0,0,0,0,127.44,12,1,0,18,3,0,0
1,4,2,12,11,124.54,0.1,2,1,0,3,2,0,1,3,0,0,0,0,0,41.51,5,0,0,7,2,0,0
3,5,19,113,34,7996.1,0.19,3,2,0,14,5,0,1,13.91,0,0,0,0,0,574.88,51,8,0,62,19,2,0
3,0,8,48,26,2143.4,0.8,3,2,1,12,0,1,1,9.5,1,0,1,0,4,225.62,19,4,2,29,7,0,0
